redirect_id,original_redirect_id,old_url,url_input_id,is_input_element,current_url,suffix,template,record_name,handler,record_id,page_number,row_index,url_index,parsed_at,method
page_1_943_url_0,943,/upakovka-12sht-one-tattoo-touch,24841,True,/upakovka-12sht-one-tattoo-touch,/,КАТАЛОГ,Упаковка 12шт ONE Tattoo Touch,17,569,1,102,0,2025-08-20T22:24:23.101060,super_optimized_evaluate_all_with_inputs
page_1_945_url_0,945,/upakovka-24sht-one-mixed-pleasures,24842,True,/upakovka-24sht-one-mixed-pleasures,/,КАТАЛОГ,Упаковка 24шт ONE Mixed Pleasures,17,571,1,103,0,2025-08-20T22:24:23.101062,super_optimized_evaluate_all_with_inputs
page_1_946_url_0,946,/upakovka-24sht-one-premium-pleasures,24843,True,/upakovka-24sht-one-premium-pleasures,/,КАТАЛОГ,Упаковка 24шт ONE Premium Pleasures,17,572,1,104,0,2025-08-20T22:24:23.101063,super_optimized_evaluate_all_with_inputs
page_1_947_url_0,947,/upakovka-40sht-one-vanish,24844,True,/upakovka-40sht-one-vanish,/,КАТАЛОГ,Упаковка 40шт ONE Vanish,17,573,1,105,0,2025-08-20T22:24:23.101065,super_optimized_evaluate_all_with_inputs
page_1_950_url_0,950,/upakovka-100sht-one-vanish,24845,True,/upakovka-100sht-one-vanish,/,КАТАЛОГ,Упаковка 100шт ONE Vanish,17,576,1,106,0,2025-08-20T22:24:23.101066,super_optimized_evaluate_all_with_inputs
page_1_952_url_0,952,/upakovka-100sht-one-tattoo-touch,24846,True,/upakovka-100sht-one-tattoo-touch,/,КАТАЛОГ,Упаковка 100шт ONE Tattoo Touch,17,578,1,107,0,2025-08-20T22:24:23.101068,super_optimized_evaluate_all_with_inputs
page_1_954_url_0,954,/upakovka-3sht-trojan-charged,24847,True,/upakovka-3sht-trojan-charged,/,КАТАЛОГ,Упаковка 3шт Trojan Charged,17,580,1,108,0,2025-08-20T22:24:23.101070,super_optimized_evaluate_all_with_inputs
page_1_957_url_0,957,/upakovka-3sht-trojan-double-ecstasy,24848,True,/upakovka-3sht-trojan-double-ecstasy,/,КАТАЛОГ,Упаковка 3шт Trojan Double Ecstasy,17,583,1,109,0,2025-08-20T22:24:23.101071,super_optimized_evaluate_all_with_inputs
page_1_959_url_0,959,/upakovka-3sht-trojan-enz-armor-spermicidal,24849,True,/upakovka-3sht-trojan-enz-armor-spermicidal,/,КАТАЛОГ,Упаковка презервативів 3шт Trojan ENZ Armor Spermicidal,17,585,1,110,0,2025-08-20T22:24:23.101073,super_optimized_evaluate_all_with_inputs
page_1_961_url_0,961,/upakovka-3sht-trojan-ultra-thin,24850,True,/upakovka-3sht-trojan-ultra-thin,/,КАТАЛОГ,Упаковка презеративів 3шт Trojan Ultra Thin,17,587,1,111,0,2025-08-20T22:24:23.101074,super_optimized_evaluate_all_with_inputs
page_1_965_url_0,965,/upakovka-24sht-trojan-bareskin-everythin,24851,True,/upakovka-24sht-trojan-bareskin-everythin,/,КАТАЛОГ,Упаковка 24шт Trojan BareSkin EveryThin,17,591,1,112,0,2025-08-20T22:24:23.101076,super_optimized_evaluate_all_with_inputs
page_1_966_url_0,966,/upakovka-24sht-trojan-nirvana,24852,True,/upakovka-24sht-trojan-nirvana,/,КАТАЛОГ,Упаковка 24шт Trojan Nirvana,17,592,1,113,0,2025-08-20T22:24:23.101077,super_optimized_evaluate_all_with_inputs
page_1_967_url_0,967,/upakovka-36sht-trojan-pleasure-pack,24853,True,/upakovka-36sht-trojan-pleasure-pack,/,КАТАЛОГ,Упаковка 36шт Trojan Pleasure Pack,17,593,1,114,0,2025-08-20T22:24:23.101079,super_optimized_evaluate_all_with_inputs
page_1_968_url_0,968,/upakovka-40sht-trojan-enz-lubricated,24854,True,/upakovka-40sht-trojan-enz-lubricated,/,КАТАЛОГ,Упаковка 40шт Trojan ENZ Lubricated,17,594,1,115,0,2025-08-20T22:24:23.101081,super_optimized_evaluate_all_with_inputs
page_1_973_url_0,973,/upakovka-10sht-skyn-extra-lube,24855,True,/upakovka-10sht-skyn-extra-lube,/,КАТАЛОГ,Упаковка 10шт SKYN Extra Lube,17,599,1,116,0,2025-08-20T22:24:23.101082,super_optimized_evaluate_all_with_inputs
page_1_974_url_0,974,/upakovka-14sht-skyn-unknown-pleasures,24856,True,/upakovka-14sht-skyn-unknown-pleasures,/,КАТАЛОГ,Упаковка 14шт SKYN Unknown Pleasures,17,600,1,117,0,2025-08-20T22:24:23.101084,super_optimized_evaluate_all_with_inputs
page_1_977_url_0,977,/upakovka-24sht-skyn-selection,24857,True,/upakovka-24sht-skyn-selection,/,КАТАЛОГ,Упаковка 24шт SKYN Selection,17,603,1,118,0,2025-08-20T22:24:23.101085,super_optimized_evaluate_all_with_inputs
page_1_978_url_0,978,/upakovka-35sht-skyn-selection,24858,True,/upakovka-35sht-skyn-selection,/,КАТАЛОГ,Упаковка 35шт SKYN Selection,17,604,1,119,0,2025-08-20T22:24:23.101087,super_optimized_evaluate_all_with_inputs
page_1_979_url_0,979,/upakovka-42sht-skyn-unknown-pleasures,24859,True,/upakovka-42sht-skyn-unknown-pleasures,/,КАТАЛОГ,Упаковка 42шт SKYN Unknown Pleasures,17,605,1,120,0,2025-08-20T22:24:23.101088,super_optimized_evaluate_all_with_inputs
page_1_982_url_0,982,/upakovka-36sht-skyn-large,24860,True,/upakovka-36sht-skyn-large,/,КАТАЛОГ,Упаковка 36шт SKYN Large,17,608,1,121,0,2025-08-20T22:24:23.101090,super_optimized_evaluate_all_with_inputs
page_1_983_url_0,983,/upakovka-24sht-kimono-microthin,24861,True,/upakovka-24sht-kimono-microthin,/,КАТАЛОГ,Упаковка презервативів 24шт Kimono MicroThin,17,609,1,122,0,2025-08-20T22:24:23.101092,super_optimized_evaluate_all_with_inputs
page_1_984_url_0,984,/upakovka-24sht-kimono-microthin-plus,24862,True,/upakovka-24sht-kimono-microthin-plus,/,КАТАЛОГ,Упаковка 24шт Kimono MicroThin Plus,17,610,1,123,0,2025-08-20T22:24:23.101093,super_optimized_evaluate_all_with_inputs
page_1_985_url_0,985,/upakovka-24sht-kimono-microthin-sheer-variety-pack,24863,True,/upakovka-24sht-kimono-microthin-sheer-variety-pack,/,КАТАЛОГ,Упаковка презервативів 24шт Kimono MicroThin Sheer Variety Pack,17,611,1,124,0,2025-08-20T22:24:23.101095,super_optimized_evaluate_all_with_inputs
page_1_987_url_0,987,/upakovka-24sht-004,24864,True,/upakovka-24sht-004,/,КАТАЛОГ,Упаковка 24шт 004,17,613,1,125,0,2025-08-20T22:24:23.101096,super_optimized_evaluate_all_with_inputs
page_1_988_url_0,988,/upakovka-2sht-poliuretanovykh-prezervatyviv-sagami-002,24865,True,/upakovka-2sht-poliuretanovykh-prezervatyviv-sagami-002,/,КАТАЛОГ,Упаковка 2шт поліуретанових презервативів Sagami 002,17,614,1,126,0,2025-08-20T22:24:23.101098,super_optimized_evaluate_all_with_inputs
page_1_989_url_0,989,/upakovka-10sht-fair-squared-single-lover-mix,24866,True,/upakovka-10sht-fair-squared-single-lover-mix,/,КАТАЛОГ,Упаковка 10шт Fair Squared Single: Love*r Mix,17,615,1,127,0,2025-08-20T22:24:23.101100,super_optimized_evaluate_all_with_inputs
page_1_990_url_0,990,/upakovka-36sht-nadtonkykh-prezervatyviv-velykoho-rozmiru-lelo-hex,24867,True,/upakovka-36sht-nadtonkykh-prezervatyviv-velykoho-rozmiru-lelo-hex,/,КАТАЛОГ,Упаковка 36шт надтонких презервативів великого розміру Lelo Hex,17,616,1,128,0,2025-08-20T22:24:23.101101,super_optimized_evaluate_all_with_inputs
page_1_991_url_0,991,/upakovka-36sht-nadtonkykh-prezervatyviv-lelo-hex,24868,True,/upakovka-36sht-nadtonkykh-prezervatyviv-lelo-hex,/,КАТАЛОГ,Упаковка 36шт надтонких презервативів Lelo Hex,17,617,1,129,0,2025-08-20T22:24:23.101103,super_optimized_evaluate_all_with_inputs
page_1_993_url_0,993,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara/619,552,True,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-49mm,/,КАТАЛОГ,"Упаковка 42шт презервативів різного розміру Loovara, 49мм",17,619,1,130,0,2025-08-20T22:24:23.101104,super_optimized_evaluate_all_with_inputs
page_1_993_url_1,993,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara/619/,23607,True,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-49mm,/,КАТАЛОГ,"Упаковка 42шт презервативів різного розміру Loovara, 49мм",17,619,1,130,1,2025-08-20T22:24:23.101106,super_optimized_evaluate_all_with_inputs
page_1_993_url_2,993,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-49mm,24869,True,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-49mm,/,КАТАЛОГ,"Упаковка 42шт презервативів різного розміру Loovara, 49мм",17,619,1,130,2,2025-08-20T22:24:23.101107,super_optimized_evaluate_all_with_inputs
page_1_994_url_0,994,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara/620,553,True,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-53mm,/,КАТАЛОГ,"Упаковка 42шт презервативів різного розміру Loovara, 53мм",17,620,1,131,0,2025-08-20T22:24:23.101109,super_optimized_evaluate_all_with_inputs
page_1_994_url_1,994,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara/620/,23255,True,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-53mm,/,КАТАЛОГ,"Упаковка 42шт презервативів різного розміру Loovara, 53мм",17,620,1,131,1,2025-08-20T22:24:23.101110,super_optimized_evaluate_all_with_inputs
page_1_994_url_2,994,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-53mm,24870,True,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-53mm,/,КАТАЛОГ,"Упаковка 42шт презервативів різного розміру Loovara, 53мм",17,620,1,131,2,2025-08-20T22:24:23.101111,super_optimized_evaluate_all_with_inputs
page_1_996_url_0,996,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara/622,555,True,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-60mm,/,КАТАЛОГ,"Упаковка 42шт презервативів різного розміру Loovara, 60мм",17,622,1,132,0,2025-08-20T22:24:23.101113,super_optimized_evaluate_all_with_inputs
page_1_996_url_1,996,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara/622/,23611,True,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-60mm,/,КАТАЛОГ,"Упаковка 42шт презервативів різного розміру Loovara, 60мм",17,622,1,132,1,2025-08-20T22:24:23.101114,super_optimized_evaluate_all_with_inputs
page_1_996_url_2,996,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-60mm,24871,True,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-60mm,/,КАТАЛОГ,"Упаковка 42шт презервативів різного розміру Loovara, 60мм",17,622,1,132,2,2025-08-20T22:24:23.101116,super_optimized_evaluate_all_with_inputs
page_1_997_url_0,997,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara/623,556,True,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-64mm,/,КАТАЛОГ,"Упаковка 42шт презервативів різного розміру Loovara, 64мм",17,623,1,133,0,2025-08-20T22:24:23.101117,super_optimized_evaluate_all_with_inputs
page_1_997_url_1,997,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara/623/,23257,True,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-64mm,/,КАТАЛОГ,"Упаковка 42шт презервативів різного розміру Loovara, 64мм",17,623,1,133,1,2025-08-20T22:24:23.101119,super_optimized_evaluate_all_with_inputs
page_1_997_url_2,997,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-64mm,24872,True,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-64mm,/,КАТАЛОГ,"Упаковка 42шт презервативів різного розміру Loovara, 64мм",17,623,1,133,2,2025-08-20T22:24:23.101120,super_optimized_evaluate_all_with_inputs
page_1_998_url_0,998,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara/624,557,True,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-69mm,/,КАТАЛОГ,"Упаковка 42шт презервативів різного розміру Loovara, 69мм",17,624,1,134,0,2025-08-20T22:24:23.101122,super_optimized_evaluate_all_with_inputs
page_1_998_url_1,998,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara/624/,23259,True,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-69mm,/,КАТАЛОГ,"Упаковка 42шт презервативів різного розміру Loovara, 69мм",17,624,1,134,1,2025-08-20T22:24:23.101123,super_optimized_evaluate_all_with_inputs
page_1_998_url_2,998,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-69mm,24873,True,/upakovka-42sht-prezervatyviv-riznoho-rozmiru-loovara-69mm,/,КАТАЛОГ,"Упаковка 42шт презервативів різного розміру Loovara, 69мм",17,624,1,134,2,2025-08-20T22:24:23.101124,super_optimized_evaluate_all_with_inputs
page_1_999_url_0,999,/keis-iz-lohotypom-one-z-prezervatyvamy,24874,True,/keis-iz-lohotypom-one-z-prezervatyvamy,/,КАТАЛОГ,"Кейс із логотипом ONE, з презервативами, Бірюзовий",17,625,1,135,0,2025-08-20T22:24:23.101126,super_optimized_evaluate_all_with_inputs
page_1_1000_url_0,1000,/keis-dlia-prezervatyviv,24875,True,/keis-dlia-prezervatyviv,/,КАТАЛОГ,"Кейс для презервативів, Голубий",17,626,1,136,0,2025-08-20T22:24:23.101128,super_optimized_evaluate_all_with_inputs
page_1_1001_url_0,1001,/keis-dlia-prezervatyviv/627,560,True,/keis-dlia-prezervatyviv-pink,/,КАТАЛОГ,"Кейс для презервативів, Рожевий",17,627,1,137,0,2025-08-20T22:24:23.101129,super_optimized_evaluate_all_with_inputs
page_1_1001_url_1,1001,/keis-dlia-prezervatyviv/627/,22466,True,/keis-dlia-prezervatyviv-pink,/,КАТАЛОГ,"Кейс для презервативів, Рожевий",17,627,1,137,1,2025-08-20T22:24:23.101131,super_optimized_evaluate_all_with_inputs
page_1_1001_url_2,1001,/keis-dlia-prezervatyviv-pink,24876,True,/keis-dlia-prezervatyviv-pink,/,КАТАЛОГ,"Кейс для презервативів, Рожевий",17,627,1,137,2,2025-08-20T22:24:23.101132,super_optimized_evaluate_all_with_inputs
page_1_1010_url_0,1010,/lubrykant-na-vodnii-osnovi-one-oasis,24877,True,/lubrykant-na-vodnii-osnovi-one-oasis,/,КАТАЛОГ,Лубрикант на водній основі ONE Oasis,17,636,1,138,0,2025-08-20T22:24:23.101134,super_optimized_evaluate_all_with_inputs
page_1_1011_url_0,1011,/lubrykant-na-sylikonovii-osnovi-one-move,24878,True,/lubrykant-na-sylikonovii-osnovi-one-move,/,КАТАЛОГ,Лубрикант на силіконовій основі ONE Move,17,637,1,139,0,2025-08-20T22:24:23.101135,super_optimized_evaluate_all_with_inputs
page_1_1012_url_0,1012,/naturalnyi-lubrykant-na-vodnii-osnovi-lifestyles-natural,24879,True,/naturalnyi-lubrykant-na-vodnii-osnovi-lifestyles-natural,/,КАТАЛОГ,Натуральний лубрикант на водній основі Lifestyles Natural,17,638,1,140,0,2025-08-20T22:24:23.101137,super_optimized_evaluate_all_with_inputs
page_1_1013_url_0,1013,/lubrykant-na-sylikonovii-osnovi-skyn-all-night-long,24880,True,/lubrykant-na-sylikonovii-osnovi-skyn-all-night-long,/,КАТАЛОГ,Лубрикант на силіконовій основі SKYN All Night Long,17,639,1,141,0,2025-08-20T22:24:23.101139,super_optimized_evaluate_all_with_inputs
page_1_1014_url_0,1014,/zihrivaіuchyi-lubrykant-dlia-seksu-orgie-lube-tube-hot,573,True,/zihrivaiuchyi-lubrykant-dlia-seksu-orgie-lube-tube-hot,/,КАТАЛОГ,"Лубрикант з зігріваючим ефектом на водній основі LUBE TUBE HOT, 150 мл – Orgie (Бразилія-Португалія)",17,640,1,142,0,2025-08-20T22:24:23.101140,super_optimized_evaluate_all_with_inputs
page_1_1014_url_1,1014,/zihrivaіuchyi-lubrykant-dlia-seksu-orgie-lube-tube-hot/,1894,True,/zihrivaiuchyi-lubrykant-dlia-seksu-orgie-lube-tube-hot,/,КАТАЛОГ,"Лубрикант з зігріваючим ефектом на водній основі LUBE TUBE HOT, 150 мл – Orgie (Бразилія-Португалія)",17,640,1,142,1,2025-08-20T22:24:23.101142,super_optimized_evaluate_all_with_inputs
page_1_1014_url_2,1014,/zihrivaiuchyi-lubrykant-dlia-seksu-orgie-lube-tube-hot,24881,True,/zihrivaiuchyi-lubrykant-dlia-seksu-orgie-lube-tube-hot,/,КАТАЛОГ,"Лубрикант з зігріваючим ефектом на водній основі LUBE TUBE HOT, 150 мл – Orgie (Бразилія-Португалія)",17,640,1,142,2,2025-08-20T22:24:23.101143,super_optimized_evaluate_all_with_inputs
page_1_1015_url_0,1015,/okholodzhuіuchyi-lubrykant-dlia-seksu-orgie-lube-tube-cool,574,True,/okholodzhuiuchyi-lubrykant-dlia-seksu-orgie-lube-tube-cool,/,КАТАЛОГ,"Охолоджуюча змазка (лубрикант) LUBE TUBE COOL, 150 мл ORGIE (Бразилія-Португалія)",17,641,1,143,0,2025-08-20T22:24:23.101145,super_optimized_evaluate_all_with_inputs
page_1_1015_url_1,1015,/okholodzhuіuchyi-lubrykant-dlia-seksu-orgie-lube-tube-cool/,1896,True,/okholodzhuiuchyi-lubrykant-dlia-seksu-orgie-lube-tube-cool,/,КАТАЛОГ,"Охолоджуюча змазка (лубрикант) LUBE TUBE COOL, 150 мл ORGIE (Бразилія-Португалія)",17,641,1,143,1,2025-08-20T22:24:23.101146,super_optimized_evaluate_all_with_inputs
page_1_1015_url_2,1015,/okholodzhuiuchyi-lubrykant-dlia-seksu-orgie-lube-tube-cool,24882,True,/okholodzhuiuchyi-lubrykant-dlia-seksu-orgie-lube-tube-cool,/,КАТАЛОГ,"Охолоджуюча змазка (лубрикант) LUBE TUBE COOL, 150 мл ORGIE (Бразилія-Португалія)",17,641,1,143,2,2025-08-20T22:24:23.101148,super_optimized_evaluate_all_with_inputs
page_1_1016_url_0,1016,/orhanichnyi-lubrykant-z-ekstraktom-romashky-orgie-bio-chamomile,24883,True,/orhanichnyi-lubrykant-z-ekstraktom-romashky-orgie-bio-chamomile,/,КАТАЛОГ,"Органічний лубрикант з екстрактом ромашки CHAMOMILE, 100 мл, ORGIE BIO (Бразилія-Португалія)",17,642,1,144,0,2025-08-20T22:24:23.101149,super_optimized_evaluate_all_with_inputs
page_1_1017_url_0,1017,/orhanichnyi-lubrykant-z-ekstraktom-aloe-vera-orgie-bio-aloe-vera,24884,True,/orhanichnyi-lubrykant-z-ekstraktom-aloe-vera-orgie-bio-aloe-vera,/,КАТАЛОГ,"Органічний лубрикант з екстрактом алое вера ALOE VERA, 100 мл. ORGIE BIO (Бразилія-Португалія)",17,643,1,145,0,2025-08-20T22:24:23.101151,super_optimized_evaluate_all_with_inputs
page_1_1018_url_0,1018,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml,24885,True,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml,/,КАТАЛОГ,"Лубрикант на водній основі Bijoux Indiscrets Sex au Naturel, 30мл, Нейтральний",17,644,1,146,0,2025-08-20T22:24:23.101152,super_optimized_evaluate_all_with_inputs
page_1_1019_url_0,1019,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml/645,578,True,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml-coconut,/,КАТАЛОГ,"Лубрикант на водній основі Bijoux Indiscrets Sex au Naturel, 30мл, Кокос",17,645,1,147,0,2025-08-20T22:24:23.101154,super_optimized_evaluate_all_with_inputs
page_1_1019_url_1,1019,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml/645/,22512,True,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml-coconut,/,КАТАЛОГ,"Лубрикант на водній основі Bijoux Indiscrets Sex au Naturel, 30мл, Кокос",17,645,1,147,1,2025-08-20T22:24:23.101155,super_optimized_evaluate_all_with_inputs
page_1_1019_url_2,1019,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml-coconut,24886,True,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml-coconut,/,КАТАЛОГ,"Лубрикант на водній основі Bijoux Indiscrets Sex au Naturel, 30мл, Кокос",17,645,1,147,2,2025-08-20T22:24:23.101157,super_optimized_evaluate_all_with_inputs
page_1_1020_url_0,1020,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml/646,579,True,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml-aloe-vera,/,КАТАЛОГ,"Лубрикант на водній основі Bijoux Indiscrets Sex au Naturel, 30мл, Алое вера",17,646,1,148,0,2025-08-20T22:24:23.101158,super_optimized_evaluate_all_with_inputs
page_1_1020_url_1,1020,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml/646/,22510,True,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml-aloe-vera,/,КАТАЛОГ,"Лубрикант на водній основі Bijoux Indiscrets Sex au Naturel, 30мл, Алое вера",17,646,1,148,1,2025-08-20T22:24:23.101160,super_optimized_evaluate_all_with_inputs
page_1_1020_url_2,1020,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml-aloe-vera,24887,True,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml-aloe-vera,/,КАТАЛОГ,"Лубрикант на водній основі Bijoux Indiscrets Sex au Naturel, 30мл, Алое вера",17,646,1,148,2,2025-08-20T22:24:23.101161,super_optimized_evaluate_all_with_inputs
page_1_1021_url_0,1021,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml/647,580,True,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml-z-hialuronom,/,КАТАЛОГ,"Лубрикант на водній основі Bijoux Indiscrets Sex au Naturel, 30мл, З гіалуроном",17,647,1,149,0,2025-08-20T22:24:23.101163,super_optimized_evaluate_all_with_inputs
page_1_1021_url_1,1021,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml/647/,22514,True,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml-z-hialuronom,/,КАТАЛОГ,"Лубрикант на водній основі Bijoux Indiscrets Sex au Naturel, 30мл, З гіалуроном",17,647,1,149,1,2025-08-20T22:24:23.101164,super_optimized_evaluate_all_with_inputs
page_1_1021_url_2,1021,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml-z-hialuronom,24888,True,/lubrykant-na-vodnii-osnovi-bijoux-indiscrets-sex-au-naturel-30ml-z-hialuronom,/,КАТАЛОГ,"Лубрикант на водній основі Bijoux Indiscrets Sex au Naturel, 30мл, З гіалуроном",17,647,1,149,2,2025-08-20T22:24:23.101165,super_optimized_evaluate_all_with_inputs
page_1_1025_url_0,1025,/zihrivaіuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-warming-z-ekstraktom-perechnoi-miaty,584,True,/zihrivaiuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-warming-z-ekstraktom-perechnoi-miaty,/,КАТАЛОГ,"Зігріваючий лубрикант на водній основі System JO H2O WARMING з екстрактом перечної мʼяти, 30 мл",17,651,1,150,0,2025-08-20T22:24:23.101167,super_optimized_evaluate_all_with_inputs
page_1_1025_url_1,1025,/zihrivaіuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-warming-z-ekstraktom-perechnoi-miaty/,1700,True,/zihrivaiuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-warming-z-ekstraktom-perechnoi-miaty,/,КАТАЛОГ,"Зігріваючий лубрикант на водній основі System JO H2O WARMING з екстрактом перечної мʼяти, 30 мл",17,651,1,150,1,2025-08-20T22:24:23.101168,super_optimized_evaluate_all_with_inputs
page_1_1025_url_2,1025,/zihrivaiuchyi-lubrykant-na-vodnii-osnovi-shiatsu-love-glide-warming/,20273,True,/zihrivaiuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-warming-z-ekstraktom-perechnoi-miaty,/,КАТАЛОГ,"Зігріваючий лубрикант на водній основі System JO H2O WARMING з екстрактом перечної мʼяти, 30 мл",17,651,1,150,2,2025-08-20T22:24:23.101170,super_optimized_evaluate_all_with_inputs
page_1_1025_url_3,1025,/zihrivaiuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-warming-z-ekstraktom-perechnoi-miaty,24889,True,/zihrivaiuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-warming-z-ekstraktom-perechnoi-miaty,/,КАТАЛОГ,"Зігріваючий лубрикант на водній основі System JO H2O WARMING з екстрактом перечної мʼяти, 30 мл",17,651,1,150,3,2025-08-20T22:24:23.101171,super_optimized_evaluate_all_with_inputs
page_1_1026_url_0,1026,/zihrivaіuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-warming-z-ekstraktom-perechnoi-miaty/652,585,True,/zihrivaiuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-warming-z-ekstraktom-perechnoi-miaty-60-ml,/,КАТАЛОГ,"Зігріваючий лубрикант на водній основі System JO H2O WARMING з екстрактом перечної мʼяти, 60 мл",17,652,1,151,0,2025-08-20T22:24:23.101172,super_optimized_evaluate_all_with_inputs
page_1_1026_url_1,1026,/zihrivaіuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-warming-z-ekstraktom-perechnoi-miaty/652/,1702,True,/zihrivaiuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-warming-z-ekstraktom-perechnoi-miaty-60-ml,/,КАТАЛОГ,"Зігріваючий лубрикант на водній основі System JO H2O WARMING з екстрактом перечної мʼяти, 60 мл",17,652,1,151,1,2025-08-20T22:24:23.101174,super_optimized_evaluate_all_with_inputs
page_1_1026_url_2,1026,/zihrivaiuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-warming-z-ekstraktom-perechnoi-miaty/652,1703,True,/zihrivaiuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-warming-z-ekstraktom-perechnoi-miaty-60-ml,/,КАТАЛОГ,"Зігріваючий лубрикант на водній основі System JO H2O WARMING з екстрактом перечної мʼяти, 60 мл",17,652,1,151,2,2025-08-20T22:24:23.101175,super_optimized_evaluate_all_with_inputs
page_1_1026_url_3,1026,/zihrivaiuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-warming-z-ekstraktom-perechnoi-miaty/652/,23571,True,/zihrivaiuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-warming-z-ekstraktom-perechnoi-miaty-60-ml,/,КАТАЛОГ,"Зігріваючий лубрикант на водній основі System JO H2O WARMING з екстрактом перечної мʼяти, 60 мл",17,652,1,151,3,2025-08-20T22:24:23.101176,super_optimized_evaluate_all_with_inputs
